date,year,cumdoy,yday,dowy
1997-08-29,1997,365,241,333
1997-08-30,1997,365,242,334
1997-08-31,1997,365,243,335
1997-09-01,1997,365,244,336
1997-09-02,1997,365,245,337
1997-09-03,1997,365,246,338
1997-09-04,1997,365,247,339
1997-09-05,1997,365,248,340
1997-09-06,1997,365,249,341
1997-09-07,1997,365,250,342
1997-09-08,1997,365,251,343
1997-09-09,1997,365,252,344
1997-09-10,1997,365,253,345
1997-09-11,1997,365,254,346
1997-09-12,1997,365,255,347
1997-09-13,1997,365,256,348
1997-09-14,1997,365,257,349
1997-09-15,1997,365,258,350
1997-09-16,1997,365,259,351
1997-09-17,1997,365,260,352
1997-09-18,1997,365,261,353
1997-09-19,1997,365,262,354
1997-09-20,1997,365,263,355
1997-09-21,1997,365,264,356
1997-09-22,1997,365,265,357
1997-09-23,1997,365,266,358
1997-09-24,1997,365,267,359
1997-09-25,1997,365,268,360
1997-09-26,1997,365,269,361
1997-09-27,1997,365,270,362
1997-09-28,1997,365,271,363
1997-09-29,1997,365,272,364
1997-09-30,1997,365,273,365
1997-10-01,1997,365,274,1
1997-10-02,1997,365,275,2
1997-10-03,1997,365,276,3
1997-10-04,1997,365,277,4
1997-10-05,1997,365,278,5
1997-10-06,1997,365,279,6
1997-10-07,1997,365,280,7
1997-10-08,1997,365,281,8
1997-10-09,1997,365,282,9
1997-10-10,1997,365,283,10
1997-10-11,1997,365,284,11
1997-10-12,1997,365,285,12
1997-10-13,1997,365,286,13
1997-10-14,1997,365,287,14
1997-10-15,1997,365,288,15
1997-10-16,1997,365,289,16
1997-10-17,1997,365,290,17
1997-10-18,1997,365,291,18
1997-10-19,1997,365,292,19
1997-10-20,1997,365,293,20
1997-10-21,1997,365,294,21
1997-10-22,1997,365,295,22
1997-10-23,1997,365,296,23
1997-10-24,1997,365,297,24
1997-10-25,1997,365,298,25
1997-10-26,1997,365,299,26
1997-10-27,1997,365,300,27
1997-10-28,1997,365,301,28
1997-10-29,1997,365,302,29
1997-10-30,1997,365,303,30
1997-10-31,1997,365,304,31
1997-11-01,1997,365,305,32
1997-11-02,1997,365,306,33
1997-11-03,1997,365,307,34
1997-11-04,1997,365,308,35
1997-11-05,1997,365,309,36
1997-11-06,1997,365,310,37
1997-11-07,1997,365,311,38
1997-11-08,1997,365,312,39
1997-11-09,1997,365,313,40
1997-11-10,1997,365,314,41
1997-11-11,1997,365,315,42
1997-11-12,1997,365,316,43
1997-11-13,1997,365,317,44
1997-11-14,1997,365,318,45
1997-11-15,1997,365,319,46
1997-11-16,1997,365,320,47
1997-11-17,1997,365,321,48
1997-11-18,1997,365,322,49
1997-11-19,1997,365,323,50
1997-11-20,1997,365,324,51
1997-11-21,1997,365,325,52
1997-11-22,1997,365,326,53
1997-11-23,1997,365,327,54
1997-11-24,1997,365,328,55
1997-11-25,1997,365,329,56
1997-11-26,1997,365,330,57
1997-11-27,1997,365,331,58
1997-11-28,1997,365,332,59
1997-11-29,1997,365,333,60
1997-11-30,1997,365,334,61
1997-12-01,1997,365,335,62
1997-12-02,1997,365,336,63
1997-12-03,1997,365,337,64
1997-12-04,1997,365,338,65
1997-12-05,1997,365,339,66
1997-12-06,1997,365,340,67
1997-12-07,1997,365,341,68
1997-12-08,1997,365,342,69
1997-12-09,1997,365,343,70
1997-12-10,1997,365,344,71
1997-12-11,1997,365,345,72
1997-12-12,1997,365,346,73
1997-12-13,1997,365,347,74
1997-12-14,1997,365,348,75
1997-12-15,1997,365,349,76
1997-12-16,1997,365,350,77
1997-12-17,1997,365,351,78
1997-12-18,1997,365,352,79
1997-12-19,1997,365,353,80
1997-12-20,1997,365,354,81
1997-12-21,1997,365,355,82
1997-12-22,1997,365,356,83
1997-12-23,1997,365,357,84
1997-12-24,1997,365,358,85
1997-12-25,1997,365,359,86
1997-12-26,1997,365,360,87
1997-12-27,1997,365,361,88
1997-12-28,1997,365,362,89
1997-12-29,1997,365,363,90
1997-12-30,1997,365,364,91
1997-12-31,1997,365,365,92
1998-01-01,1998,365,1,93
1998-01-02,1998,365,2,94
1998-01-03,1998,365,3,95
1998-01-04,1998,365,4,96
1998-01-05,1998,365,5,97
1998-01-06,1998,365,6,98
1998-01-07,1998,365,7,99
1998-01-08,1998,365,8,100
1998-01-09,1998,365,9,101
1998-01-10,1998,365,10,102
1998-01-11,1998,365,11,103
1998-01-12,1998,365,12,104
1998-01-13,1998,365,13,105
1998-01-14,1998,365,14,106
1998-01-15,1998,365,15,107
1998-01-16,1998,365,16,108
1998-01-17,1998,365,17,109
1998-01-18,1998,365,18,110
1998-01-19,1998,365,19,111
1998-01-20,1998,365,20,112
1998-01-21,1998,365,21,113
1998-01-22,1998,365,22,114
1998-01-23,1998,365,23,115
1998-01-24,1998,365,24,116
1998-01-25,1998,365,25,117
1998-01-26,1998,365,26,118
1998-01-27,1998,365,27,119
1998-01-28,1998,365,28,120
1998-01-29,1998,365,29,121
1998-01-30,1998,365,30,122
1998-01-31,1998,365,31,123
1998-02-01,1998,365,32,124
1998-02-02,1998,365,33,125
1998-02-03,1998,365,34,126
1998-02-04,1998,365,35,127
1998-02-05,1998,365,36,128
1998-02-06,1998,365,37,129
1998-02-07,1998,365,38,130
1998-02-08,1998,365,39,131
1998-02-09,1998,365,40,132
1998-02-10,1998,365,41,133
1998-02-11,1998,365,42,134
1998-02-12,1998,365,43,135
1998-02-13,1998,365,44,136
1998-02-14,1998,365,45,137
1998-02-15,1998,365,46,138
1998-02-16,1998,365,47,139
1998-02-17,1998,365,48,140
1998-02-18,1998,365,49,141
1998-02-19,1998,365,50,142
1998-02-20,1998,365,51,143
1998-02-21,1998,365,52,144
1998-02-22,1998,365,53,145
1998-02-23,1998,365,54,146
1998-02-24,1998,365,55,147
1998-02-25,1998,365,56,148
1998-02-26,1998,365,57,149
1998-02-27,1998,365,58,150
1998-02-28,1998,365,59,151
1998-03-01,1998,365,60,152
1998-03-02,1998,365,61,153
1998-03-03,1998,365,62,154
1998-03-04,1998,365,63,155
1998-03-05,1998,365,64,156
1998-03-06,1998,365,65,157
1998-03-07,1998,365,66,158
1998-03-08,1998,365,67,159
1998-03-09,1998,365,68,160
1998-03-10,1998,365,69,161
1998-03-11,1998,365,70,162
1998-03-12,1998,365,71,163
1998-03-13,1998,365,72,164
1998-03-14,1998,365,73,165
1998-03-15,1998,365,74,166
1998-03-16,1998,365,75,167
1998-03-17,1998,365,76,168
1998-03-18,1998,365,77,169
1998-03-19,1998,365,78,170
1998-03-20,1998,365,79,171
1998-03-21,1998,365,80,172
1998-03-22,1998,365,81,173
1998-03-23,1998,365,82,174
1998-03-24,1998,365,83,175
1998-03-25,1998,365,84,176
1998-03-26,1998,365,85,177
1998-03-27,1998,365,86,178
1998-03-28,1998,365,87,179
1998-03-29,1998,365,88,180
1998-03-30,1998,365,89,181
1998-03-31,1998,365,90,182
1998-04-01,1998,365,91,183
1998-04-02,1998,365,92,184
1998-04-03,1998,365,93,185
1998-04-04,1998,365,94,186
1998-04-05,1998,365,95,187
1998-04-06,1998,365,96,188
1998-04-07,1998,365,97,189
1998-04-08,1998,365,98,190
1998-04-09,1998,365,99,191
1998-04-10,1998,365,100,192
1998-04-11,1998,365,101,193
1998-04-12,1998,365,102,194
1998-04-13,1998,365,103,195
1998-04-14,1998,365,104,196
1998-04-15,1998,365,105,197
1998-04-16,1998,365,106,198
1998-04-17,1998,365,107,199
1998-04-18,1998,365,108,200
1998-04-19,1998,365,109,201
1998-04-20,1998,365,110,202
1998-04-21,1998,365,111,203
1998-04-22,1998,365,112,204
1998-04-23,1998,365,113,205
1998-04-24,1998,365,114,206
1998-04-25,1998,365,115,207
1998-04-26,1998,365,116,208
1998-04-27,1998,365,117,209
1998-04-28,1998,365,118,210
1998-04-29,1998,365,119,211
1998-04-30,1998,365,120,212
1998-05-01,1998,365,121,213
1998-05-02,1998,365,122,214
1998-05-03,1998,365,123,215
1998-05-04,1998,365,124,216
1998-05-05,1998,365,125,217
1998-05-06,1998,365,126,218
1998-05-07,1998,365,127,219
1998-05-08,1998,365,128,220
1998-05-09,1998,365,129,221
1998-05-10,1998,365,130,222
1998-05-11,1998,365,131,223
1998-05-12,1998,365,132,224
1998-05-13,1998,365,133,225
1998-05-14,1998,365,134,226
1998-05-15,1998,365,135,227
1998-05-16,1998,365,136,228
1998-05-17,1998,365,137,229
1998-05-18,1998,365,138,230
1998-05-19,1998,365,139,231
1998-05-20,1998,365,140,232
1998-05-21,1998,365,141,233
1998-05-22,1998,365,142,234
1998-05-23,1998,365,143,235
1998-05-24,1998,365,144,236
1998-05-25,1998,365,145,237
1998-05-26,1998,365,146,238
1998-05-27,1998,365,147,239
1998-05-28,1998,365,148,240
1998-05-29,1998,365,149,241
1998-05-30,1998,365,150,242
1998-05-31,1998,365,151,243
1998-06-01,1998,365,152,244
1998-06-02,1998,365,153,245
1998-06-03,1998,365,154,246
1998-06-04,1998,365,155,247
1998-06-05,1998,365,156,248
1998-06-06,1998,365,157,249
1998-06-07,1998,365,158,250
1998-06-08,1998,365,159,251
1998-06-09,1998,365,160,252
1998-06-10,1998,365,161,253
1998-06-11,1998,365,162,254
1998-06-12,1998,365,163,255
1998-06-13,1998,365,164,256
1998-06-14,1998,365,165,257
1998-06-15,1998,365,166,258
1998-06-16,1998,365,167,259
1998-06-17,1998,365,168,260
1998-06-18,1998,365,169,261
1998-06-19,1998,365,170,262
1998-06-20,1998,365,171,263
1998-06-21,1998,365,172,264
1998-06-22,1998,365,173,265
1998-06-23,1998,365,174,266
1998-06-24,1998,365,175,267
1998-06-25,1998,365,176,268
1998-06-26,1998,365,177,269
1998-06-27,1998,365,178,270
1998-06-28,1998,365,179,271
1998-06-29,1998,365,180,272
1998-06-30,1998,365,181,273
1998-07-01,1998,365,182,274
1998-07-02,1998,365,183,275
1998-07-03,1998,365,184,276
1998-07-04,1998,365,185,277
1998-07-05,1998,365,186,278
1998-07-06,1998,365,187,279
1998-07-07,1998,365,188,280
1998-07-08,1998,365,189,281
1998-07-09,1998,365,190,282
1998-07-10,1998,365,191,283
1998-07-11,1998,365,192,284
1998-07-12,1998,365,193,285
1998-07-13,1998,365,194,286
1998-07-14,1998,365,195,287
1998-07-15,1998,365,196,288
1998-07-16,1998,365,197,289
1998-07-17,1998,365,198,290
1998-07-18,1998,365,199,291
1998-07-19,1998,365,200,292
1998-07-20,1998,365,201,293
1998-07-21,1998,365,202,294
1998-07-22,1998,365,203,295
1998-07-23,1998,365,204,296
1998-07-24,1998,365,205,297
1998-07-25,1998,365,206,298
1998-07-26,1998,365,207,299
1998-07-27,1998,365,208,300
1998-07-28,1998,365,209,301
1998-07-29,1998,365,210,302
1998-07-30,1998,365,211,303
1998-07-31,1998,365,212,304
1998-08-01,1998,365,213,305
1998-08-02,1998,365,214,306
1998-08-03,1998,365,215,307
1998-08-04,1998,365,216,308
1998-08-05,1998,365,217,309
1998-08-06,1998,365,218,310
1998-08-07,1998,365,219,311
1998-08-08,1998,365,220,312
1998-08-09,1998,365,221,313
1998-08-10,1998,365,222,314
1998-08-11,1998,365,223,315
1998-08-12,1998,365,224,316
1998-08-13,1998,365,225,317
1998-08-14,1998,365,226,318
1998-08-15,1998,365,227,319
1998-08-16,1998,365,228,320
1998-08-17,1998,365,229,321
1998-08-18,1998,365,230,322
1998-08-19,1998,365,231,323
1998-08-20,1998,365,232,324
1998-08-21,1998,365,233,325
1998-08-22,1998,365,234,326
1998-08-23,1998,365,235,327
1998-08-24,1998,365,236,328
1998-08-25,1998,365,237,329
1998-08-26,1998,365,238,330
1998-08-27,1998,365,239,331
1998-08-28,1998,365,240,332
1998-08-29,1998,365,241,333
1998-08-30,1998,365,242,334
1998-08-31,1998,365,243,335
1998-09-01,1998,365,244,336
1998-09-02,1998,365,245,337
1998-09-03,1998,365,246,338
1998-09-04,1998,365,247,339
1998-09-05,1998,365,248,340
1998-09-06,1998,365,249,341
1998-09-07,1998,365,250,342
1998-09-08,1998,365,251,343
1998-09-09,1998,365,252,344
1998-09-10,1998,365,253,345
1998-09-11,1998,365,254,346
1998-09-12,1998,365,255,347
1998-09-13,1998,365,256,348
1998-09-14,1998,365,257,349
1998-09-15,1998,365,258,350
1998-09-16,1998,365,259,351
1998-09-17,1998,365,260,352
1998-09-18,1998,365,261,353
1998-09-19,1998,365,262,354
1998-09-20,1998,365,263,355
1998-09-21,1998,365,264,356
1998-09-22,1998,365,265,357
1998-09-23,1998,365,266,358
1998-09-24,1998,365,267,359
1998-09-25,1998,365,268,360
1998-09-26,1998,365,269,361
1998-09-27,1998,365,270,362
1998-09-28,1998,365,271,363
1998-09-29,1998,365,272,364
1998-09-30,1998,365,273,365
1998-10-01,1998,365,274,1
1998-10-02,1998,365,275,2
1998-10-03,1998,365,276,3
1998-10-04,1998,365,277,4
1998-10-05,1998,365,278,5
1998-10-06,1998,365,279,6
1998-10-07,1998,365,280,7
1998-10-08,1998,365,281,8
1998-10-09,1998,365,282,9
1998-10-10,1998,365,283,10
1998-10-11,1998,365,284,11
1998-10-12,1998,365,285,12
1998-10-13,1998,365,286,13
1998-10-14,1998,365,287,14
1998-10-15,1998,365,288,15
1998-10-16,1998,365,289,16
1998-10-17,1998,365,290,17
1998-10-18,1998,365,291,18
1998-10-19,1998,365,292,19
1998-10-20,1998,365,293,20
1998-10-21,1998,365,294,21
1998-10-22,1998,365,295,22
1998-10-23,1998,365,296,23
1998-10-24,1998,365,297,24
1998-10-25,1998,365,298,25
1998-10-26,1998,365,299,26
1998-10-27,1998,365,300,27
1998-10-28,1998,365,301,28
1998-10-29,1998,365,302,29
1998-10-30,1998,365,303,30
1998-10-31,1998,365,304,31
1998-11-01,1998,365,305,32
1998-11-02,1998,365,306,33
1998-11-03,1998,365,307,34
1998-11-04,1998,365,308,35
1998-11-05,1998,365,309,36
1998-11-06,1998,365,310,37
1998-11-07,1998,365,311,38
1998-11-08,1998,365,312,39
1998-11-09,1998,365,313,40
1998-11-10,1998,365,314,41
1998-11-11,1998,365,315,42
1998-11-12,1998,365,316,43
1998-11-13,1998,365,317,44
1998-11-14,1998,365,318,45
1998-11-15,1998,365,319,46
1998-11-16,1998,365,320,47
1998-11-17,1998,365,321,48
1998-11-18,1998,365,322,49
1998-11-19,1998,365,323,50
1998-11-20,1998,365,324,51
1998-11-21,1998,365,325,52
1998-11-22,1998,365,326,53
1998-11-23,1998,365,327,54
1998-11-24,1998,365,328,55
1998-11-25,1998,365,329,56
1998-11-26,1998,365,330,57
1998-11-27,1998,365,331,58
1998-11-28,1998,365,332,59
1998-11-29,1998,365,333,60
1998-11-30,1998,365,334,61
1998-12-01,1998,365,335,62
1998-12-02,1998,365,336,63
1998-12-03,1998,365,337,64
1998-12-04,1998,365,338,65
1998-12-05,1998,365,339,66
1998-12-06,1998,365,340,67
1998-12-07,1998,365,341,68
1998-12-08,1998,365,342,69
1998-12-09,1998,365,343,70
1998-12-10,1998,365,344,71
1998-12-11,1998,365,345,72
1998-12-12,1998,365,346,73
1998-12-13,1998,365,347,74
1998-12-14,1998,365,348,75
1998-12-15,1998,365,349,76
1998-12-16,1998,365,350,77
1998-12-17,1998,365,351,78
1998-12-18,1998,365,352,79
1998-12-19,1998,365,353,80
1998-12-20,1998,365,354,81
1998-12-21,1998,365,355,82
1998-12-22,1998,365,356,83
1998-12-23,1998,365,357,84
1998-12-24,1998,365,358,85
1998-12-25,1998,365,359,86
1998-12-26,1998,365,360,87
1998-12-27,1998,365,361,88
1998-12-28,1998,365,362,89
1998-12-29,1998,365,363,90
1998-12-30,1998,365,364,91
1998-12-31,1998,365,365,92
1999-01-01,1999,365,1,93
1999-01-02,1999,365,2,94
1999-01-03,1999,365,3,95
1999-01-04,1999,365,4,96
1999-01-05,1999,365,5,97
1999-01-06,1999,365,6,98
1999-01-07,1999,365,7,99
1999-01-08,1999,365,8,100
1999-01-09,1999,365,9,101
1999-01-10,1999,365,10,102
1999-01-11,1999,365,11,103
1999-01-12,1999,365,12,104
1999-01-13,1999,365,13,105
1999-01-14,1999,365,14,106
1999-01-15,1999,365,15,107
1999-01-16,1999,365,16,108
1999-01-17,1999,365,17,109
1999-01-18,1999,365,18,110
1999-01-19,1999,365,19,111
1999-01-20,1999,365,20,112
1999-01-21,1999,365,21,113
1999-01-22,1999,365,22,114
1999-01-23,1999,365,23,115
1999-01-24,1999,365,24,116
1999-01-25,1999,365,25,117
1999-01-26,1999,365,26,118
1999-01-27,1999,365,27,119
1999-01-28,1999,365,28,120
1999-01-29,1999,365,29,121
1999-01-30,1999,365,30,122
1999-01-31,1999,365,31,123
1999-02-01,1999,365,32,124
1999-02-02,1999,365,33,125
1999-02-03,1999,365,34,126
1999-02-04,1999,365,35,127
1999-02-05,1999,365,36,128
1999-02-06,1999,365,37,129
1999-02-07,1999,365,38,130
1999-02-08,1999,365,39,131
1999-02-09,1999,365,40,132
1999-02-10,1999,365,41,133
1999-02-11,1999,365,42,134
1999-02-12,1999,365,43,135
1999-02-13,1999,365,44,136
1999-02-14,1999,365,45,137
1999-02-15,1999,365,46,138
1999-02-16,1999,365,47,139
1999-02-17,1999,365,48,140
1999-02-18,1999,365,49,141
1999-02-19,1999,365,50,142
1999-02-20,1999,365,51,143
1999-02-21,1999,365,52,144
1999-02-22,1999,365,53,145
1999-02-23,1999,365,54,146
1999-02-24,1999,365,55,147
1999-02-25,1999,365,56,148
1999-02-26,1999,365,57,149
1999-02-27,1999,365,58,150
1999-02-28,1999,365,59,151
1999-03-01,1999,365,60,152
1999-03-02,1999,365,61,153
1999-03-03,1999,365,62,154
1999-03-04,1999,365,63,155
1999-03-05,1999,365,64,156
1999-03-06,1999,365,65,157
1999-03-07,1999,365,66,158
1999-03-08,1999,365,67,159
1999-03-09,1999,365,68,160
1999-03-10,1999,365,69,161
1999-03-11,1999,365,70,162
1999-03-12,1999,365,71,163
1999-03-13,1999,365,72,164
1999-03-14,1999,365,73,165
1999-03-15,1999,365,74,166
1999-03-16,1999,365,75,167
1999-03-17,1999,365,76,168
1999-03-18,1999,365,77,169
1999-03-19,1999,365,78,170
1999-03-20,1999,365,79,171
1999-03-21,1999,365,80,172
1999-03-22,1999,365,81,173
1999-03-23,1999,365,82,174
1999-03-24,1999,365,83,175
1999-03-25,1999,365,84,176
1999-03-26,1999,365,85,177
1999-03-27,1999,365,86,178
1999-03-28,1999,365,87,179
1999-03-29,1999,365,88,180
1999-03-30,1999,365,89,181
1999-03-31,1999,365,90,182
1999-04-01,1999,365,91,183
1999-04-02,1999,365,92,184
1999-04-03,1999,365,93,185
1999-04-04,1999,365,94,186
1999-04-05,1999,365,95,187
1999-04-06,1999,365,96,188
1999-04-07,1999,365,97,189
1999-04-08,1999,365,98,190
1999-04-09,1999,365,99,191
1999-04-10,1999,365,100,192
1999-04-11,1999,365,101,193
1999-04-12,1999,365,102,194
1999-04-13,1999,365,103,195
1999-04-14,1999,365,104,196
1999-04-15,1999,365,105,197
1999-04-16,1999,365,106,198
1999-04-17,1999,365,107,199
1999-04-18,1999,365,108,200
1999-04-19,1999,365,109,201
1999-04-20,1999,365,110,202
1999-04-21,1999,365,111,203
1999-04-22,1999,365,112,204
1999-04-23,1999,365,113,205
1999-04-24,1999,365,114,206
1999-04-25,1999,365,115,207
1999-04-26,1999,365,116,208
1999-04-27,1999,365,117,209
1999-04-28,1999,365,118,210
1999-04-29,1999,365,119,211
1999-04-30,1999,365,120,212
1999-05-01,1999,365,121,213
1999-05-02,1999,365,122,214
1999-05-03,1999,365,123,215
1999-05-04,1999,365,124,216
1999-05-05,1999,365,125,217
1999-05-06,1999,365,126,218
1999-05-07,1999,365,127,219
1999-05-08,1999,365,128,220
1999-05-09,1999,365,129,221
1999-05-10,1999,365,130,222
1999-05-11,1999,365,131,223
1999-05-12,1999,365,132,224
1999-05-13,1999,365,133,225
1999-05-14,1999,365,134,226
1999-05-15,1999,365,135,227
1999-05-16,1999,365,136,228
1999-05-17,1999,365,137,229
1999-05-18,1999,365,138,230
1999-05-19,1999,365,139,231
1999-05-20,1999,365,140,232
1999-05-21,1999,365,141,233
1999-05-22,1999,365,142,234
1999-05-23,1999,365,143,235
1999-05-24,1999,365,144,236
1999-05-25,1999,365,145,237
1999-05-26,1999,365,146,238
1999-05-27,1999,365,147,239
1999-05-28,1999,365,148,240
1999-05-29,1999,365,149,241
1999-05-30,1999,365,150,242
1999-05-31,1999,365,151,243
1999-06-01,1999,365,152,244
1999-06-02,1999,365,153,245
1999-06-03,1999,365,154,246
1999-06-04,1999,365,155,247
1999-06-05,1999,365,156,248
1999-06-06,1999,365,157,249
1999-06-07,1999,365,158,250
1999-06-08,1999,365,159,251
1999-06-09,1999,365,160,252
1999-06-10,1999,365,161,253
1999-06-11,1999,365,162,254
1999-06-12,1999,365,163,255
1999-06-13,1999,365,164,256
1999-06-14,1999,365,165,257
1999-06-15,1999,365,166,258
1999-06-16,1999,365,167,259
1999-06-17,1999,365,168,260
1999-06-18,1999,365,169,261
1999-06-19,1999,365,170,262
1999-06-20,1999,365,171,263
1999-06-21,1999,365,172,264
1999-06-22,1999,365,173,265
1999-06-23,1999,365,174,266
1999-06-24,1999,365,175,267
1999-06-25,1999,365,176,268
1999-06-26,1999,365,177,269
1999-06-27,1999,365,178,270
1999-06-28,1999,365,179,271
1999-06-29,1999,365,180,272
1999-06-30,1999,365,181,273
1999-07-01,1999,365,182,274
1999-07-02,1999,365,183,275
1999-07-03,1999,365,184,276
1999-07-04,1999,365,185,277
1999-07-05,1999,365,186,278
1999-07-06,1999,365,187,279
1999-07-07,1999,365,188,280
1999-07-08,1999,365,189,281
1999-07-09,1999,365,190,282
1999-07-10,1999,365,191,283
1999-07-11,1999,365,192,284
1999-07-12,1999,365,193,285
1999-07-13,1999,365,194,286
1999-07-14,1999,365,195,287
1999-07-15,1999,365,196,288
1999-07-16,1999,365,197,289
1999-07-17,1999,365,198,290
1999-07-18,1999,365,199,291
1999-07-19,1999,365,200,292
1999-07-20,1999,365,201,293
1999-07-21,1999,365,202,294
1999-07-22,1999,365,203,295
1999-07-23,1999,365,204,296
1999-07-24,1999,365,205,297
1999-07-25,1999,365,206,298
1999-07-26,1999,365,207,299
1999-07-27,1999,365,208,300
1999-07-28,1999,365,209,301
1999-07-29,1999,365,210,302
1999-07-30,1999,365,211,303
1999-07-31,1999,365,212,304
1999-08-01,1999,365,213,305
1999-08-02,1999,365,214,306
1999-08-03,1999,365,215,307
1999-08-04,1999,365,216,308
1999-08-05,1999,365,217,309
1999-08-06,1999,365,218,310
1999-08-07,1999,365,219,311
1999-08-08,1999,365,220,312
1999-08-09,1999,365,221,313
1999-08-10,1999,365,222,314
1999-08-11,1999,365,223,315
1999-08-12,1999,365,224,316
1999-08-13,1999,365,225,317
1999-08-14,1999,365,226,318
1999-08-15,1999,365,227,319
1999-08-16,1999,365,228,320
1999-08-17,1999,365,229,321
1999-08-18,1999,365,230,322
1999-08-19,1999,365,231,323
1999-08-20,1999,365,232,324
1999-08-21,1999,365,233,325
1999-08-22,1999,365,234,326
1999-08-23,1999,365,235,327
1999-08-24,1999,365,236,328
1999-08-25,1999,365,237,329
1999-08-26,1999,365,238,330
1999-08-27,1999,365,239,331
1999-08-28,1999,365,240,332
1999-08-29,1999,365,241,333
1999-08-30,1999,365,242,334
1999-08-31,1999,365,243,335
1999-09-01,1999,365,244,336
1999-09-02,1999,365,245,337
1999-09-03,1999,365,246,338
1999-09-04,1999,365,247,339
1999-09-05,1999,365,248,340
1999-09-06,1999,365,249,341
1999-09-07,1999,365,250,342
1999-09-08,1999,365,251,343
1999-09-09,1999,365,252,344
1999-09-10,1999,365,253,345
1999-09-11,1999,365,254,346
1999-09-12,1999,365,255,347
1999-09-13,1999,365,256,348
1999-09-14,1999,365,257,349
1999-09-15,1999,365,258,350
1999-09-16,1999,365,259,351
1999-09-17,1999,365,260,352
1999-09-18,1999,365,261,353
1999-09-19,1999,365,262,354
1999-09-20,1999,365,263,355
1999-09-21,1999,365,264,356
1999-09-22,1999,365,265,357
1999-09-23,1999,365,266,358
1999-09-24,1999,365,267,359
1999-09-25,1999,365,268,360
1999-09-26,1999,365,269,361
1999-09-27,1999,365,270,362
1999-09-28,1999,365,271,363
1999-09-29,1999,365,272,364
1999-09-30,1999,365,273,365
1999-10-01,1999,365,274,1
1999-10-02,1999,365,275,2
1999-10-03,1999,365,276,3
1999-10-04,1999,365,277,4
1999-10-05,1999,365,278,5
1999-10-06,1999,365,279,6
1999-10-07,1999,365,280,7
1999-10-08,1999,365,281,8
1999-10-09,1999,365,282,9
1999-10-10,1999,365,283,10
1999-10-11,1999,365,284,11
1999-10-12,1999,365,285,12
1999-10-13,1999,365,286,13
1999-10-14,1999,365,287,14
1999-10-15,1999,365,288,15
1999-10-16,1999,365,289,16
1999-10-17,1999,365,290,17
1999-10-18,1999,365,291,18
1999-10-19,1999,365,292,19
1999-10-20,1999,365,293,20
1999-10-21,1999,365,294,21
1999-10-22,1999,365,295,22
1999-10-23,1999,365,296,23
1999-10-24,1999,365,297,24
1999-10-25,1999,365,298,25
1999-10-26,1999,365,299,26
1999-10-27,1999,365,300,27
1999-10-28,1999,365,301,28
1999-10-29,1999,365,302,29
1999-10-30,1999,365,303,30
1999-10-31,1999,365,304,31
1999-11-01,1999,365,305,32
1999-11-02,1999,365,306,33
1999-11-03,1999,365,307,34
1999-11-04,1999,365,308,35
1999-11-05,1999,365,309,36
1999-11-06,1999,365,310,37
1999-11-07,1999,365,311,38
1999-11-08,1999,365,312,39
1999-11-09,1999,365,313,40
1999-11-10,1999,365,314,41
1999-11-11,1999,365,315,42
1999-11-12,1999,365,316,43
1999-11-13,1999,365,317,44
1999-11-14,1999,365,318,45
1999-11-15,1999,365,319,46
1999-11-16,1999,365,320,47
1999-11-17,1999,365,321,48
1999-11-18,1999,365,322,49
1999-11-19,1999,365,323,50
1999-11-20,1999,365,324,51
1999-11-21,1999,365,325,52
1999-11-22,1999,365,326,53
1999-11-23,1999,365,327,54
1999-11-24,1999,365,328,55
1999-11-25,1999,365,329,56
1999-11-26,1999,365,330,57
1999-11-27,1999,365,331,58
1999-11-28,1999,365,332,59
1999-11-29,1999,365,333,60
1999-11-30,1999,365,334,61
1999-12-01,1999,365,335,62
1999-12-02,1999,365,336,63
1999-12-03,1999,365,337,64
1999-12-04,1999,365,338,65
1999-12-05,1999,365,339,66
1999-12-06,1999,365,340,67
1999-12-07,1999,365,341,68
1999-12-08,1999,365,342,69
1999-12-09,1999,365,343,70
1999-12-10,1999,365,344,71
1999-12-11,1999,365,345,72
1999-12-12,1999,365,346,73
1999-12-13,1999,365,347,74
1999-12-14,1999,365,348,75
1999-12-15,1999,365,349,76
1999-12-16,1999,365,350,77
1999-12-17,1999,365,351,78
1999-12-18,1999,365,352,79
1999-12-19,1999,365,353,80
1999-12-20,1999,365,354,81
1999-12-21,1999,365,355,82
1999-12-22,1999,365,356,83
1999-12-23,1999,365,357,84
1999-12-24,1999,365,358,85
1999-12-25,1999,365,359,86
1999-12-26,1999,365,360,87
1999-12-27,1999,365,361,88
1999-12-28,1999,365,362,89
1999-12-29,1999,365,363,90
1999-12-30,1999,365,364,91
1999-12-31,1999,365,365,92
2000-01-01,2000,366,1,93
2000-01-02,2000,366,2,94
2000-01-03,2000,366,3,95
2000-01-04,2000,366,4,96
2000-01-05,2000,366,5,97
2000-01-06,2000,366,6,98
2000-01-07,2000,366,7,99
2000-01-08,2000,366,8,100
2000-01-09,2000,366,9,101
2000-01-10,2000,366,10,102
2000-01-11,2000,366,11,103
2000-01-12,2000,366,12,104
2000-01-13,2000,366,13,105
2000-01-14,2000,366,14,106
2000-01-15,2000,366,15,107
2000-01-16,2000,366,16,108
2000-01-17,2000,366,17,109
2000-01-18,2000,366,18,110
